Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Uganda,UGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,728860900.652408,841570802.74764,543872727.272728,894293858,1205388487.79374,1096000000,1058564540.34685,737652140.151428,625704361.867068,802704141.008568,1055353352.63033,1303005005.33932,1191485423.71975,1648240262.65061,2952941687.83428,2991183813.32196
Uganda,UGA,Forest area (sq. km),AG.LND.FRST.K2,28329.26,27916.73,27504.2,27091.68,26679.16,26266.64,25854.12,25441.6,25029.1,24616.6,24204.1,23791.5,23379,22966.433,22553.911,..
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,14440404132.2047,25127805566.6584,26673441430.7857,27871725241.4723,27305915910.7877,28915786516.6123,32612397257.4458,32387183730.1002,29203988696.2626,30744473841.424,32927025619.6795,35348155095.4215,37600368241.6657,40529788748.6737,45565333210.9108,48768955863.3175
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.70875190154499,6.80151734860395,5.63761163749757,9.3916554927176,3.83745560605229,3.58690582623025,5.10630732539796,5.18785986002466,4.78100029254482,3.13140551723596,6.30392378262997,6.43874503276439,2.95130642218098,3.53658034070898,4.58802192181773,5.33697295511469
Uganda,UGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,430,550,680,860,830,810,830,850,810,760,770,810,820,860,930,970
Uganda,UGA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1910,1980,2060,2230,1990,2000,2090,2150,2130,2110,2250,2380,2480,2630,2860,3040
Uganda,UGA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,13210848588.6765,17246365554.2364,21935101873.8041,28599612727.3325,28539804188.8084,28694330599.4134,30240345179.0097,31764483697.8048,31612983047.5886,30589558022.9773,32026794739.3102,34749963727.4832,36392655823.4407,39349317973.9325,43852479002.455,47261072713.7974
Uganda,UGA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,58301458170.7721,62342139983.4076,66623634145.9674,74468592859.5027,68297945479.2269,70655723558.0964,75889780165.6843,80598864466.3894,82538604596.4604,84660987164.7704,93398920363.0786,102258138393.918,110271411316.874,120570399029.427,135175300809.195,147714364663.851
Uganda,UGA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.9777738426393,26.6160387564841,27.1039553534011,26.7549805283512,26.1771756452378,31.9739798099079,26.853454663727,23.8597944507535,25.4152882648293,24.6140426859449,24.3285989781833,25.5294607796946,24.2159505553913,24.0863683469285,24.201342621546,22.8160132458418
Uganda,UGA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1.48880852848695,1.30646556077574,2.57100611671004,22.5560353478091,21.8946155610075,2.10858762499599,2.67852875134755,2.30542251177894,2.05103990718418,2.05387568901074,3.47828668335427,3.1241230157024,2.10287202929438,2.34793469732292,..,..
Uganda,UGA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,70,77,73,75,80,83,85,79,79,83,86,87,89,90,92,93
Uganda,UGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.9781258608383,28.4503117666136,24.4447661623689,26.899501619938,28.010408369725,26.5961192021574,21.0661901743321,24.8119730176989,18.7821976075312,20.1759235122395,21.5513525388056,22.2519959480052,21.585893851908,25.9326225729506,22.4833064937607,21.739987404672
Uganda,UGA,Income share held by lowest 20%,SI.DST.FRST.20,..,5.9,..,..,6.4,..,..,..,6.1,..,..,6.1,..,..,..,..
Uganda,UGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.768110035453,27.2861852856713,27.5918336188994,27.5582956754514,27.1786073378959,25.4646646803777,25.222682012996,27.1098848763257,26.1664603884593,26.0309948147929,26.2360116484378,26.6204366953482,26.4905245869762,27.149441688847,26.7661486333726,25.7532114394482
Uganda,UGA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.36427654779246,85.3532752350575,5.63761163813462,9.39165549203732,3.83745560625658,3.58690582613154,5.10630732385718,5.18785986456285,4.78100029080551,4.64905081962502,4.44338527166425,3.00001181631713,2.72148444149991,2.54511929619305,4.92228673099149,6.74801516641013
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.823,56.488,57.055,57.965,58.817,59.763,60.408,61.086,61.648,62.115,62.714,62.991,62.851,62.705,63.638,..
Uganda,UGA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,43.2813371618969,23.1416945048151,23.5552656986674,27.949471848297,30.7662267306735,28.4481281367674,25.5608317726376,24.0681624711798,25.0342515744626,27.6374871263903,29.8113777824294,31.8545620545228,32.9784004249706,32.2010067235475,29.6365658898911,37.5812843960962
Uganda,UGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.34734497189712,1.43231723283534,2.46009387698207,2.538786699798,1.16543270533352,1.3351931773384,0.885150158324909,1.04314802530803,1.04325843278611,1.10546534823207,1.23271304540367,1.744800411186,2.73212093048135,2.64180818268415,2.03684189118429,1.98205631258922
Uganda,UGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,28.03966796,29.8725922,39.66474519,50.1475354,47.72341556,51.22432461,56.04810199,53.95330716,58.94061569,62.17465834,58.94688705,59.12932943,62.35610757,65.70386414,69.986293,..
Uganda,UGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,86.9,81.5,76.2,71.4,66.6,62.3,58.9,55.8,52.6,50,47.7,45.5,43.6,42,40.5,..
Uganda,UGA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,85.7868284215,92.1425709923,97.6419904839,103.9552463243,95.5057503974,91.7497618081,97.9784110026,100,106.0308760809,102.8393812001,95.0071445696,97.7091920222,104.3075750138,108.112751441,..,..
Uganda,UGA,Net migration,SM.POP.NETM,-158790,-164553,-168322,-173005,-175936,-176579,-92273,-62366,123379,92879,60724,107210,43464,43464,-118843,-126181
Uganda,UGA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1463030029.29688,1391099975.58594,1690140014.64844,1572920043.94531,1642500000,1697089965.82031,1633680053.71094,1638160034.17969,1762599975.58594,2011810058.59375,1945589965.82031,2029569946.28906,3086120117.1875,2564060058.59375,2113840087.89063,..
Uganda,UGA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,723521002.699915,781097319.368914,770789132.022296,816231810.794777,913264190.720656,940664379.276376,887611309.440542,902157540.458581,1146050427.30299,1165739410.77889,1338053924.78985,1424508662.67091,1061902500.31817,1155212579.46723,1250376025.66842,1430715472.58291
Uganda,UGA,Population density (people per sq. km of land area),EN.POP.DNST,152.842965817527,157.405290025524,161.534021543986,166.340230400958,171.241960901656,176.227019748654,181.505779972073,187.170586475165,193.49267903451,200.365988430082,207.290200478755,214.440639337722,221.709315778975,228.959355675244,235.950124675843,..
Uganda,UGA,Population growth (annual %),SP.POP.GROW,2.9444861420196,2.94129171098808,2.9438913354304,2.93194913680129,2.90422608403173,2.86955163863091,2.95144499872136,3.07329293941893,3.32192491389275,3.49059590870242,3.39741097582772,3.39132142318772,3.33341751069644,3.21773661761443,3.00759449042677,2.80083228962433
Uganda,UGA,"Population, total",SP.POP.TOTL,30539553,31451151,32390802,33354543,34337438,35337042,36395539,37531446,38799152,40177388,41565831,42999637,44457152,45910930,47312719,48656601
Uganda,UGA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,45.9,..,..,37.5,..,..,..,42.9,..,..,42.1,..,..,..,..
Uganda,UGA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,24.5,..,..,19.7,..,..,..,21.4,..,..,20.3,..,..,..,..
Uganda,UGA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,6.4,6.3,6.3,6.3,6.2,6.2,6.1,6,5.9,5.8,5.7,5.5,5.4,5.2,5.1,..
Uganda,UGA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,15.7,..,14.1,11.9,..,11.7,8.9,10.4,..,7.7,..,7.6,..,..,..
Uganda,UGA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,55.8990287780762,72.9996871948242,55.568920135498,53.9674987792969,55.1258506774902,55.4407196044922,58.9814910888672,53.3201179504395,54.7785606384277,52.9703216552734,..,..,..,..,..,..
Uganda,UGA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,11.5774109946973,11.9616232828184,12.3659847369423,12.4765065851732,13.0957063452079,12.8539945724217,13.9862387540555,13.7785940939712,..
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,121.45825958252,122.992980957031,120.498428344727,113.124282836914,112.977607727051,111.623123168945,112.744294802519,103.624588012695,105.913589477539,105.526321411133,..,..,..,..,..,..
Uganda,UGA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,0.971816539764404,0.972994923591614,0.975099623203278,0.978912949562073,0.983328223228455,..,1.0017706155777,1.00395524501801,..,..,..,..,..,..
Uganda,UGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,26.3338059756956,25.2763251675407,25.3786694210768,26.9984599576645,26.9398247527758,..,26.3273289386407,24.0003346678213,..,..,..,..,..,..
Uganda,UGA,Surface area (sq. km),AG.SRF.TOTL.K2,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,..
Uganda,UGA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,10.8017708078475,11.1195629663514,11.6047236723344,11.6828686475731,12.2363794693037,11.3911633065296,12.4588666784696,12.5499042669422,..
Uganda,UGA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,16.0640835978875,16.0639496289362,16.0639496289362,16.0639455196201,16.0618448705928,16.0618448705928,16.0618448705928,..
Uganda,UGA,Time required to start a business (days),IC.REG.DURS,27,27,26,26,29,28,28,27,26,24,24,24,..,..,..,..
Uganda,UGA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2.34076113518138,2.11358841270183,1.79956926979851,1.47435270011901,1.36109721781422,1.74298663773854,4.18326089174389,1.99111422612089,17.3741040122651,3.65711718047868,8.85715684532953,4.81535376693424,12.2475395277506,12.3833936045465,15.18045648574,25.8224370036681
Uganda,UGA,Urban population growth (annual %),SP.URB.GROW,5.61807438163121,5.59294462083489,5.5838107672103,5.55423515490182,5.51336634403524,5.45052841444346,5.52330521939818,5.62599428833457,5.84645066148782,5.98745448348285,5.85868319800679,5.83041674561527,5.73847972363568,5.58979415077185,5.35144998220451,5.11342751924302
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.9,10,12.1,14.6,20.5,13.9,20.4,18.5,26.7,32.4,41.9,41.3,42.1,45.2,47.1,..
Uganda,UGA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,70.8343492465987,59.6059339548983,54.8434382507431,61.1123705886798,87.0001719099192,96.267673662949,91.3589635262639,92.9505269826643,..,..,..,..,..,..,..,..
Uganda,UGA,Time required to get electricity (days),IC.ELC.TIME,..,150,90,132,132,132,132,86,66,66,66,66,..,..,..,..
Uganda,UGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,348.309527667334,636.310127204543,653.09556630604,639.725790235336,568.608749188006,594.638240262462,668.026926806577,657.898784866267,568.897814292872,589.103451678133,612.64879038039,624.822797773614,636.504446160616,654.12575637693,..,..
Uganda,UGA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,67646042699329.8,73463647066039.6,76783871577396.6,83149489607004.7,87056160729831.8,90923718449620.1,96503298761632.6,99371309220947.2,105758930786557,108518045311000,112192420867652,121694367066933,124247880298247,128904239764230,135549863981285,142120273209545
Uganda,UGA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,12233940658.2783,21468276300.8354,22607519337.6609,24292424332.7398,23277542894.5685,23032794134.3223,24933735242.0783,27757538861.4008,23110587751.5753,24257620875.5854,26650690737.0186,28260683171.3215,30371166333.001,33257247021.0977,36781748994.8597,39588889780.4452
Uganda,UGA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,..,..
Uganda,UGA,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,1,..,1,..,..,..,0.960349977016449,..,..,..,..,..,1.02558994293213,..
Uganda,UGA,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,24.614801497913,..,..,..,..,..,..,..
Uganda,UGA,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,12.7771600645416,..,..,13.5095095554133,..,..,..,19.975061131249,..,..,..,..,..,..,..
Uganda,UGA,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,6.25016716127067,..,..,9.45784743572204,..,..,..,11.7647255941159,..,..,..,..,..,..,..
Uganda,UGA,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.60687955513129,14.0963156259659,3.03176074214238,1.62284912251245,-4.50574890626959,1.48658819848993,9.49947834063931,1.57222637557915,3.50426443291525,0.701704187738144,4.8355011165139,2.04837211748308,-1.39129982524702,-0.300627560533457,..,..
Uganda,UGA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,510.919023625927,582.939781789341,600.613121243961,610.360166011763,582.858869507383,591.523580675331,647.715235101359,657.898784866267,680.953297988917,685.731575797446,718.89013380142,733.615678857545,723.408885199615,721.234118715357,..,..
Uganda,UGA,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,778.583763039488,790.585076205433,792.027950426644,727.717752864446,680.008208906655,650.58231441254,719.653184034484,738.653607257305,762.906304165304,789.134318290479,792.687499370507,824.844049409585,785.054331889656,747.397332998325,731.545110068423,745.078694364483
Uganda,UGA,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,..,..,..,..,..,..,..,..,..,..,..,0.22,..,..,..,..
Uganda,UGA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,-0.09,..,..,..,..
Uganda,UGA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.211201519550728,0.209849235724314,0.208392493646808,0.205369325551845,0.200946849907672,0.195262523671336,0.189583673977187,0.183845834237242,0.177838938335559,0.171738391754088,0.166001733491146,0.160466470914627,0.155205623608098,0.150291009134426,..,..
Uganda,UGA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.416309113236787,0.402157869133877,0.389924744524307,0.345176475898643,0.318629598606363,0.304862716670753,0.323390771588269,0.317291902669615,0.313803654676391,0.308309152847547,0.278802461001445,0.255356023196319,0.240170625566163,..,..,..
Uganda,UGA,"Armed forces personnel, total",MS.MIL.TOTL.P1,47000,46800,46800,46800,46800,46800,46800,46400,46400,46000,46000,46000,46000,..,..,..
Uganda,UGA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,2.63,3.36,3.63,3.88,4.22,4.86,4.46,4.64,4.54,4.2,4.15,4.04,3.91,3.7,..,..
Uganda,UGA,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,10.6,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,10.5,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,10.7,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,33.2,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,33.8,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,32.6,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,1.67879906162916,3.34137304710696,1.86158193519678,2.03895126306271,4.05584907416988,5.97464019247974,4.05305145439071,5.12695553089331,10.4013107515953,5.44570853608703,3.3233677426445,4.68605952307705,5.34238339567189,5.3504135440521,5.10344355617922,..
Uganda,UGA,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),per_si_allsi.ben_q1_tot,..,..,..,..,..,..,..,..,0.14854994888352,..,..,..,..,..,..,..
Uganda,UGA,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,..,0.124285100834707,..,..,0.890421271115994,..,..,..,0.962878087792628,..,..,..,..,..,..,..
Uganda,UGA,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,..,0.610690647938399,..,..,1.5155454982898,..,..,..,3.39534672027534,..,..,..,..,..,..,..
Uganda,UGA,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.934,43.544,43.068,42.434,41.743,40.943,40.154,39.422,38.709,38.343,38.062,37.667,37.252,36.795,36.215,..
Uganda,UGA,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,18.9607501283784,19.733062781351,17.816024897531,19.3275457827336,21.3830108189986,25.7916619733139,33.5516558197881,31.7561340727173,71.139948191885,72.4887867118094,60.2907103289674,41.1470259461484,43.478704141566,42.0164802189925
Uganda,UGA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,22,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Consumer price index (2010 = 100),FP.CPI.TOTL,85.0980925051349,96.1755292184112,100,116.564349617451,131.343587476395,137.786264630974,142.02416598956,149.962871001285,158.52031485061,166.778774735588,171.141727345227,176.049367040563,181.882451026004,185.892180700766,199.268589530793,209.931348222214
Uganda,UGA,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,..,..,..,..,85.7,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,..,..,..,..,86.47,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,..,..,..,..,84.9,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.109903376778305,0.117782652851083,0.112859199966707,0.122678940616875,0.12097874046398,0.119195036188937,0.127326043996766,0.143205247141291,0.14873263209464,0.149352665733273,0.158849224017679,0.157915286587187,0.152805559834332,0.165023884290734,0.152622807410413,0.148333419344274
Uganda,UGA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.0520844278069874,0.0538238349086148,0.0502801838642857,0.0514492449152093,0.050301032861593,0.0492360787475854,0.051538493293543,0.0568270256960984,0.0582299818613644,0.0587113272918032,0.0607714349362834,0.0587174440555824,0.0570593884205572,0.0614632324989222,0.0560102998235972,0.0531459890552218
Uganda,UGA,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,0.152101681339116,0.157181256095532,0.146832764144752,0.150246762510876,0.146893649282176,0.14378367345812,0.150507393739305,0.165951446868313,0.17004848701192,0.17145415569942,0.177470269337573,0.171472018429114,0.166630013621541,0.179490519474785,0.16356636972278,0.15520174900808
Uganda,UGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1827.7,2038.6,1978.5,2056.9,2029.1,1997.5,2080.6,2086.8,2134.2,2287.7,2523.1,2841.5,3025.6,4345.3,2289.5,..
Uganda,UGA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1797690.4,3254382.075638,2810259.4758196,8275720.30111908,11312971.3162039,14777163.04575,12183518.6732308,13761795.8726378,19741922.7878676,17635929.0293964,11046800,22366510,102.1,..,..,..
Uganda,UGA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,2770928.31,3046723.88257,4158668.243313,6846262.37964467,20279901.3571,14030356.5684,12882006.42,4088041.00337349,1527254.71,1566521.2166475,10385200,7534000,3170000,14780000,16958000,1897374.59
Uganda,UGA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,2.11485967609573,2.45542463571543,2.56725894441347,2.50179379809497,2.83031510071301,3.04413901024484,3.14108475826605,3.12429632090533,2.9651724627111,2.73486078304742,2.65125800156225,2.63997367643297,2.50362932988496,2.31977875597547,2.33800983849871,2.25938068005062
Uganda,UGA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Control of Corruption: Percentile Rank,CC.PER.RNK,20.8737869262695,19.6172256469727,18.5714282989502,18.9573459625244,17.0616111755371,13.2701425552368,12.9807691574097,13.3333330154419,12.8571424484253,13.8095235824585,13.8095235824585,11.4285717010498,16.1904754638672,16.1904754638672,16.0377349853516,16.5094337463379
Uganda,UGA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,13.1067962646484,10.0478467941284,10.9523811340332,10.9004735946655,9.95260620117188,7.5829381942749,6.73076915740967,7.61904764175415,8.09523773193359,9.5238094329834,9.5238094329834,7.61904764175415,10,8.09523773193359,7.07547187805176,9.43396186828613
Uganda,UGA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,33.980583190918,28.7081336975098,28.0952377319336,24.6445503234863,24.6445503234863,21.8009471893311,20.1923084259033,20.9523811340332,19.0476188659668,18.0952377319336,21.4285717010498,17.1428565979004,22.380952835083,24.2857151031494,21.698112487793,23.1132068634033
Uganda,UGA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,100.7,84.4,94.4,84.5,76.7,78.3,70.9,48.6,46.1,42.6,42.7,40.5,..,..,..,..
Uganda,UGA,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,100.7,84.4,94.4,84.5,76.7,78.3,70.9,48.6,46.1,42.6,42.7,40.5,..,..,..,..
Uganda,UGA,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,100.7,84.4,94.4,84.5,76.7,78.3,70.9,48.6,46.1,42.6,42.7,40.5,..,..,..,..
Uganda,UGA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,0.569601271182531,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,..,..,..,..,..,..,..,..,0.185679512981656,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,..,..,..,..,..,..,..,..,0.469023347937595,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,..,..,..,..,..,..,..,..,0.356207306443917,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,0.0274347258577449,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..,..,..,1.80904875743398,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,7.19779980293905,..,..,60.7139317597764,..,..,..,1.18878183126531,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,6.46920982732836,..,..,60.472307628686,..,..,..,0.64220113605108,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,..,5.79899248631246,..,..,71.8811420243086,..,..,..,0.650277951503752,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,..,5.53506205934488,..,..,63.4294304393803,..,..,..,0.509347351393551,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,..,9.28860209860811,..,..,56.4987350493327,..,..,..,0.465479230678406,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,..,5.10232647837888,..,..,75.68675157312,..,..,..,0.455521668202752,..,..,..,..,..,..,..
Uganda,UGA,Coverage of social safety net programs in richest quintile (% of population),per_sa_allsa.cov_q5_tot,..,6.62643632733282,..,..,34.8991498072085,..,..,..,1.13007345086202,..,..,..,..,..,..,..
Uganda,UGA,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
