"EA_code","t0_EA_code","interview__key","health_water_id","s4lq103","s4lq104","s4lq105"
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",7,2,,
"2ce29c6cfe0a456793b78a9eea712769","1151030304","67-79-02-00",5,2,,
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",3,,,
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",4,,,
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",7,,,
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",5,,,
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",6,,,
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",1,,,
"2d0189f201a24a6eb390e7644e7127ac","3192030304","44-82-68-29",2,,,
"2dd8b36de95c4d5bba92df1210413388","2231212102","42-91-93-12",2,3,0,1
"2dd8b36de95c4d5bba92df1210413388","2231212102","42-91-93-12",4,2,0,2
"2dd8b36de95c4d5bba92df1210413388","2231212102","42-91-93-12",5,2,,
"2dd8b36de95c4d5bba92df1210413388","2231212102","42-91-93-12",7,2,,
"2dd8b36de95c4d5bba92df1210413388","2231212102","42-91-93-12",3,2,,
"2dd8b36de95c4d5bba92df1210413388","2231212102","42-91-93-12",1,1,0,1
"2dd8b36de95c4d5bba92df1210413388","2231212102","42-91-93-12",6,2,,
"2e97754263a84e12b95022950c69f673","11710.0.","43-35-34-23",3,,,
"2e97754263a84e12b95022950c69f673","11710.0.","43-35-34-23",4,,,
"2e97754263a84e12b95022950c69f673","11710.0.","43-35-34-23",6,,,
"2e97754263a84e12b95022950c69f673","11710.0.","43-35-34-23",1,,,
"2e97754263a84e12b95022950c69f673","11710.0.","43-35-34-23",2,,,
"2e97754263a84e12b95022950c69f673","11710.0.","43-35-34-23",7,,,
"2e97754263a84e12b95022950c69f673","11710.0.","43-35-34-23",5,,,
"2f452dce46214291b99d8f76038d10c9","2251030306","49-53-35-89",6,2,,
"2f452dce46214291b99d8f76038d10c9","2251030306","49-53-35-89",5,2,0.5,1
"2f452dce46214291b99d8f76038d10c9","2251030306","49-53-35-89",3,2,,
"2f452dce46214291b99d8f76038d10c9","2251030306","49-53-35-89",7,2,,
"2f452dce46214291b99d8f76038d10c9","2251030306","49-53-35-89",1,2,,
"2f452dce46214291b99d8f76038d10c9","2251030306","49-53-35-89",2,2,,
"2f452dce46214291b99d8f76038d10c9","2251030306","49-53-35-89",4,1,0,2
"2f82e41b4d9140b1a887dffbd36193b8",,"88-51-03-21",7,,,
"2f82e41b4d9140b1a887dffbd36193b8",,"88-51-03-21",6,,,
"2f82e41b4d9140b1a887dffbd36193b8",,"88-51-03-21",1,,,
"2f82e41b4d9140b1a887dffbd36193b8",,"88-51-03-21",3,,,
"2f82e41b4d9140b1a887dffbd36193b8",,"88-51-03-21",5,,,
"2f82e41b4d9140b1a887dffbd36193b8",,"88-51-03-21",4,,,
"2f82e41b4d9140b1a887dffbd36193b8",,"88-51-03-21",2,,,
"2fc7c42417e64ebcaea375ffa538326d","4103030301","65-91-23-57",1,1,0,1
"2fc7c42417e64ebcaea375ffa538326d","4103030301","65-91-23-57",6,2,,
"2fc7c42417e64ebcaea375ffa538326d","4103030301","65-91-23-57",3,2,,
"2fc7c42417e64ebcaea375ffa538326d","4103030301","65-91-23-57",7,2,,
"2fc7c42417e64ebcaea375ffa538326d","4103030301","65-91-23-57",4,2,0,1
"2fc7c42417e64ebcaea375ffa538326d","4103030301","65-91-23-57",2,2,,
"2fc7c42417e64ebcaea375ffa538326d","4103030301","65-91-23-57",5,2,,
"3048ed3a5a8a4ff69391cbfedd13657c","1061060602","68-00-06-79",7,2,,
"3048ed3a5a8a4ff69391cbfedd13657c","1061060602","68-00-06-79",6,2,,
"3048ed3a5a8a4ff69391cbfedd13657c","1061060602","68-00-06-79",1,2,0,1
"3048ed3a5a8a4ff69391cbfedd13657c","1061060602","68-00-06-79",3,2,,
"3048ed3a5a8a4ff69391cbfedd13657c","1061060602","68-00-06-79",2,2,,
"3048ed3a5a8a4ff69391cbfedd13657c","1061060602","68-00-06-79",4,1,0,2
"3048ed3a5a8a4ff69391cbfedd13657c","1061060602","68-00-06-79",5,2,,
"305b636544344f65aabef33609978907","3251030302","37-68-69-42",7,2,,
"305b636544344f65aabef33609978907","3251030302","37-68-69-42",4,2,0,2
"305b636544344f65aabef33609978907","3251030302","37-68-69-42",1,1,0,1
"305b636544344f65aabef33609978907","3251030302","37-68-69-42",2,2,,
"305b636544344f65aabef33609978907","3251030302","37-68-69-42",6,2,,
"305b636544344f65aabef33609978907","3251030302","37-68-69-42",5,2,,
"305b636544344f65aabef33609978907","3251030302","37-68-69-42",3,2,,
"30a233559a484aa884a3c795efb64cdf","1021050505","83-68-83-41",3,,,
"30a233559a484aa884a3c795efb64cdf","1021050505","83-68-83-41",6,,,
"30a233559a484aa884a3c795efb64cdf","1021050505","83-68-83-41",2,,,
"30a233559a484aa884a3c795efb64cdf","1021050505","83-68-83-41",7,,,
"30a233559a484aa884a3c795efb64cdf","1021050505","83-68-83-41",1,,,
"30a233559a484aa884a3c795efb64cdf","1021050505","83-68-83-41",5,,,
"30a233559a484aa884a3c795efb64cdf","1021050505","83-68-83-41",4,,,
"30fabcc38b1c4f909a0de8b415a2988e","3091030301","72-50-29-68",4,2,,
"30fabcc38b1c4f909a0de8b415a2988e","3091030301","72-50-29-68",7,2,,
"30fabcc38b1c4f909a0de8b415a2988e","3091030301","72-50-29-68",1,2,,
"30fabcc38b1c4f909a0de8b415a2988e","3091030301","72-50-29-68",6,2,,
"30fabcc38b1c4f909a0de8b415a2988e","3091030301","72-50-29-68",5,2,,
"30fabcc38b1c4f909a0de8b415a2988e","3091030301","72-50-29-68",3,2,,
"30fabcc38b1c4f909a0de8b415a2988e","3091030301","72-50-29-68",2,1,0,1
"31b1bf8fbcc54ee09f83e940546a45b8","2261010102","87-78-01-68",6,,,
"31b1bf8fbcc54ee09f83e940546a45b8","2261010102","87-78-01-68",5,,,
"31b1bf8fbcc54ee09f83e940546a45b8","2261010102","87-78-01-68",3,,,
"31b1bf8fbcc54ee09f83e940546a45b8","2261010102","87-78-01-68",2,,,
"31b1bf8fbcc54ee09f83e940546a45b8","2261010102","87-78-01-68",7,,,
"31b1bf8fbcc54ee09f83e940546a45b8","2261010102","87-78-01-68",1,,,
"31b1bf8fbcc54ee09f83e940546a45b8","2261010102","87-78-01-68",4,,,
"332221c6e42c4c7693f07f18bf883c77","3062040406","91-29-19-18",7,2,,
"332221c6e42c4c7693f07f18bf883c77","3062040406","91-29-19-18",2,2,0.5,1
"332221c6e42c4c7693f07f18bf883c77","3062040406","91-29-19-18",4,3,0,2
"332221c6e42c4c7693f07f18bf883c77","3062040406","91-29-19-18",6,2,,
"332221c6e42c4c7693f07f18bf883c77","3062040406","91-29-19-18",1,1,0,1
"332221c6e42c4c7693f07f18bf883c77","3062040406","91-29-19-18",3,2,,
"332221c6e42c4c7693f07f18bf883c77","3062040406","91-29-19-18",5,2,,
"36a60129e57347bea99b101f51c2d0a0","3131020205","31-50-07-11",1,1,0,1
"36a60129e57347bea99b101f51c2d0a0","3131020205","31-50-07-11",7,2,,
"36a60129e57347bea99b101f51c2d0a0","3131020205","31-50-07-11",2,2,,
"36a60129e57347bea99b101f51c2d0a0","3131020205","31-50-07-11",6,2,,
"36a60129e57347bea99b101f51c2d0a0","3131020205","31-50-07-11",4,2,,
"36a60129e57347bea99b101f51c2d0a0","3131020205","31-50-07-11",3,2,,
"36a60129e57347bea99b101f51c2d0a0","3131020205","31-50-07-11",5,2,,
"37a0243153154356a3fae9c57c688f46","1102040407","66-53-93-59",7,2,0,1
"37a0243153154356a3fae9c57c688f46","1102040407","66-53-93-59",5,2,,
"37a0243153154356a3fae9c57c688f46","1102040407","66-53-93-59",6,2,,
"37a0243153154356a3fae9c57c688f46","1102040407","66-53-93-59",2,2,,
"37a0243153154356a3fae9c57c688f46","1102040407","66-53-93-59",4,1,0,2
"37a0243153154356a3fae9c57c688f46","1102040407","66-53-93-59",3,2,,
"37a0243153154356a3fae9c57c688f46","1102040407","66-53-93-59",1,2,,
"3a2df233c4d3470b83d0d3e0851df33d","1021030304","07-01-51-11",7,,,
"3a2df233c4d3470b83d0d3e0851df33d","1021030304","07-01-51-11",2,,,
"3a2df233c4d3470b83d0d3e0851df33d","1021030304","07-01-51-11",3,,,
"3a2df233c4d3470b83d0d3e0851df33d","1021030304","07-01-51-11",1,,,
"3a2df233c4d3470b83d0d3e0851df33d","1021030304","07-01-51-11",5,,,
"3a2df233c4d3470b83d0d3e0851df33d","1021030304","07-01-51-11",6,,,
"3a2df233c4d3470b83d0d3e0851df33d","1021030304","07-01-51-11",4,,,
"3b39a3793b9e42deb8bea71311058e8a","3181141407","56-67-32-81",4,2,,
"3b39a3793b9e42deb8bea71311058e8a","3181141407","56-67-32-81",7,2,,
"3b39a3793b9e42deb8bea71311058e8a","3181141407","56-67-32-81",5,2,,
"3b39a3793b9e42deb8bea71311058e8a","3181141407","56-67-32-81",3,2,,
"3b39a3793b9e42deb8bea71311058e8a","3181141407","56-67-32-81",2,1,8,1
"3b39a3793b9e42deb8bea71311058e8a","3181141407","56-67-32-81",6,2,,
"3b39a3793b9e42deb8bea71311058e8a","3181141407","56-67-32-81",1,2,,
"3bd4a06cc7b5416d864333ff348bb354","2082020201","92-67-60-32",5,2,,
"3bd4a06cc7b5416d864333ff348bb354","2082020201","92-67-60-32",2,2,,
"3bd4a06cc7b5416d864333ff348bb354","2082020201","92-67-60-32",6,2,,
"3bd4a06cc7b5416d864333ff348bb354","2082020201","92-67-60-32",4,2,,
"3bd4a06cc7b5416d864333ff348bb354","2082020201","92-67-60-32",3,2,,
"3bd4a06cc7b5416d864333ff348bb354","2082020201","92-67-60-32",7,2,,
"3bd4a06cc7b5416d864333ff348bb354","2082020201","92-67-60-32",1,1,0,1
"3c03c72ff5bb4e43bb462f77bc401895","3301070703","08-02-90-92",3,2,,
"3c03c72ff5bb4e43bb462f77bc401895","3301070703","08-02-90-92",1,1,0,1
"3c03c72ff5bb4e43bb462f77bc401895","3301070703","08-02-90-92",4,2,0,2
"3c03c72ff5bb4e43bb462f77bc401895","3301070703","08-02-90-92",6,2,,
"3c03c72ff5bb4e43bb462f77bc401895","3301070703","08-02-90-92",7,2,,
"3c03c72ff5bb4e43bb462f77bc401895","3301070703","08-02-90-92",2,2,,
"3c03c72ff5bb4e43bb462f77bc401895","3301070703","08-02-90-92",5,2,,
"3c068ff6dd2648088c08a9fcdcb812f2","1102070703","26-54-44-39",7,2,0,1
"3c068ff6dd2648088c08a9fcdcb812f2","1102070703","26-54-44-39",4,1,0,2
"3c068ff6dd2648088c08a9fcdcb812f2","1102070703","26-54-44-39",5,2,,
"3c068ff6dd2648088c08a9fcdcb812f2","1102070703","26-54-44-39",3,2,,
"3c068ff6dd2648088c08a9fcdcb812f2","1102070703","26-54-44-39",1,2,,
"3c068ff6dd2648088c08a9fcdcb812f2","1102070703","26-54-44-39",2,2,,
"3c068ff6dd2648088c08a9fcdcb812f2","1102070703","26-54-44-39",6,2,,
"3c7b52089dbc43ecb5f3c5e354f1ec09","3034050511","61-93-15-21",5,2,,
"3c7b52089dbc43ecb5f3c5e354f1ec09","3034050511","61-93-15-21",4,2,0,2
"3c7b52089dbc43ecb5f3c5e354f1ec09","3034050511","61-93-15-21",3,2,,
"3c7b52089dbc43ecb5f3c5e354f1ec09","3034050511","61-93-15-21",1,2,,
"3c7b52089dbc43ecb5f3c5e354f1ec09","3034050511","61-93-15-21",6,2,,
"3c7b52089dbc43ecb5f3c5e354f1ec09","3034050511","61-93-15-21",7,2,,
"3c7b52089dbc43ecb5f3c5e354f1ec09","3034050511","61-93-15-21",2,1,0,1
"3d3ecc270b3743a1ac5b07ac5161ae2f",,"36-93-22-14",5,,,
"3d3ecc270b3743a1ac5b07ac5161ae2f",,"36-93-22-14",7,,,
"3d3ecc270b3743a1ac5b07ac5161ae2f",,"36-93-22-14",1,,,
"3d3ecc270b3743a1ac5b07ac5161ae2f",,"36-93-22-14",3,,,
"3d3ecc270b3743a1ac5b07ac5161ae2f",,"36-93-22-14",6,,,
"3d3ecc270b3743a1ac5b07ac5161ae2f",,"36-93-22-14",2,,,
"3d3ecc270b3743a1ac5b07ac5161ae2f",,"36-93-22-14",4,,,
"3dfec81ca5704294b2259b4da35ba66f","1073020205","00-56-65-43",4,1,0,2
"3dfec81ca5704294b2259b4da35ba66f","1073020205","00-56-65-43",1,2,,
"3dfec81ca5704294b2259b4da35ba66f","1073020205","00-56-65-43",2,2,0.5,1
"3dfec81ca5704294b2259b4da35ba66f","1073020205","00-56-65-43",7,2,,
"3dfec81ca5704294b2259b4da35ba66f","1073020205","00-56-65-43",5,2,,
"3dfec81ca5704294b2259b4da35ba66f","1073020205","00-56-65-43",3,2,,
"3dfec81ca5704294b2259b4da35ba66f","1073020205","00-56-65-43",6,2,,
"3e4cfe4688a44d3ba5524f2574dbed04","2051060603","24-54-97-79",7,,,
"3e4cfe4688a44d3ba5524f2574dbed04","2051060603","24-54-97-79",3,,,
"3e4cfe4688a44d3ba5524f2574dbed04","2051060603","24-54-97-79",4,,,
"3e4cfe4688a44d3ba5524f2574dbed04","2051060603","24-54-97-79",5,,,
"3e4cfe4688a44d3ba5524f2574dbed04","2051060603","24-54-97-79",6,,,
"3e4cfe4688a44d3ba5524f2574dbed04","2051060603","24-54-97-79",1,,,
"3e4cfe4688a44d3ba5524f2574dbed04","2051060603","24-54-97-79",2,,,
"3e8f9d823ced4b679756834480de1eb1","4022080805","18-15-18-97",5,3,0.6,1
"3e8f9d823ced4b679756834480de1eb1","4022080805","18-15-18-97",6,2,,
"3e8f9d823ced4b679756834480de1eb1","4022080805","18-15-18-97",4,2,0,2
"3e8f9d823ced4b679756834480de1eb1","4022080805","18-15-18-97",2,2,,
"3e8f9d823ced4b679756834480de1eb1","4022080805","18-15-18-97",3,2,,
"3e8f9d823ced4b679756834480de1eb1","4022080805","18-15-18-97",1,1,0,1
"3e8f9d823ced4b679756834480de1eb1","4022080805","18-15-18-97",7,2,,
"3f1a8214f7a14ede97f67c4a18cd0f07","1225050503","78-89-98-52",1,1,0,1
"3f1a8214f7a14ede97f67c4a18cd0f07","1225050503","78-89-98-52",6,2,,
"3f1a8214f7a14ede97f67c4a18cd0f07","1225050503","78-89-98-52",3,2,,
"3f1a8214f7a14ede97f67c4a18cd0f07","1225050503","78-89-98-52",5,2,,
"3f1a8214f7a14ede97f67c4a18cd0f07","1225050503","78-89-98-52",4,2,,
"3f1a8214f7a14ede97f67c4a18cd0f07","1225050503","78-89-98-52",7,2,,
"3f1a8214f7a14ede97f67c4a18cd0f07","1225050503","78-89-98-52",2,2,,
"406d4f0d71384978ab447f7dd9057f40","2261040403","42-02-64-77",4,2,0,2
"406d4f0d71384978ab447f7dd9057f40","2261040403","42-02-64-77",6,2,,
"406d4f0d71384978ab447f7dd9057f40","2261040403","42-02-64-77",5,2,,
"406d4f0d71384978ab447f7dd9057f40","2261040403","42-02-64-77",7,2,,
"406d4f0d71384978ab447f7dd9057f40","2261040403","42-02-64-77",3,2,,
"406d4f0d71384978ab447f7dd9057f40","2261040403","42-02-64-77",1,1,0,1
"406d4f0d71384978ab447f7dd9057f40","2261040403","42-02-64-77",2,2,,
"40d1c6c197a14e6eadf31dfcc95a200b","4032010105","03-52-46-70",5,2,,
"40d1c6c197a14e6eadf31dfcc95a200b","4032010105","03-52-46-70",2,2,,
"40d1c6c197a14e6eadf31dfcc95a200b","4032010105","03-52-46-70",4,1,0,2
"40d1c6c197a14e6eadf31dfcc95a200b","4032010105","03-52-46-70",6,2,,
"40d1c6c197a14e6eadf31dfcc95a200b","4032010105","03-52-46-70",3,2,,
"40d1c6c197a14e6eadf31dfcc95a200b","4032010105","03-52-46-70",7,2,0,1
"40d1c6c197a14e6eadf31dfcc95a200b","4032010105","03-52-46-70",1,2,,
"421f6dc9b1b74d31bff813bbbec0946c","1083010105","86-08-76-83",7,2,,
"421f6dc9b1b74d31bff813bbbec0946c","1083010105","86-08-76-83",5,2,,
"421f6dc9b1b74d31bff813bbbec0946c","1083010105","86-08-76-83",4,1,0,2
"421f6dc9b1b74d31bff813bbbec0946c","1083010105","86-08-76-83",2,2,,
"421f6dc9b1b74d31bff813bbbec0946c","1083010105","86-08-76-83",3,2,,
"421f6dc9b1b74d31bff813bbbec0946c","1083010105","86-08-76-83",1,2,,
"421f6dc9b1b74d31bff813bbbec0946c","1083010105","86-08-76-83",6,2,0,1
"48a67d1f18994ef98a5949aef015bbd4","2141131303","88-74-11-89",1,2,,
"48a67d1f18994ef98a5949aef015bbd4","2141131303","88-74-11-89",5,2,,
"48a67d1f18994ef98a5949aef015bbd4","2141131303","88-74-11-89",4,2,,
"48a67d1f18994ef98a5949aef015bbd4","2141131303","88-74-11-89",2,1,,
"48a67d1f18994ef98a5949aef015bbd4","2141131303","88-74-11-89",6,2,,
"48a67d1f18994ef98a5949aef015bbd4","2141131303","88-74-11-89",7,2,,
"48a67d1f18994ef98a5949aef015bbd4","2141131303","88-74-11-89",3,2,,
"48bea11db2944c909fda02151c5118af","2191030304","67-26-59-19",7,2,,
"48bea11db2944c909fda02151c5118af","2191030304","67-26-59-19",6,2,,
"48bea11db2944c909fda02151c5118af","2191030304","67-26-59-19",3,2,,
"48bea11db2944c909fda02151c5118af","2191030304","67-26-59-19",4,3,0,2
"48bea11db2944c909fda02151c5118af","2191030304","67-26-59-19",5,2,,
"48bea11db2944c909fda02151c5118af","2191030304","67-26-59-19",2,2,0,1
"48bea11db2944c909fda02151c5118af","2191030304","67-26-59-19",1,1,0,1
"4904caa625114480b7dfb1ac1090ea9d","3042040401","75-39-75-81",2,2,,
"4904caa625114480b7dfb1ac1090ea9d","3042040401","75-39-75-81",1,1,0,1
"4904caa625114480b7dfb1ac1090ea9d","3042040401","75-39-75-81",3,2,,
"4904caa625114480b7dfb1ac1090ea9d","3042040401","75-39-75-81",6,2,,
"4904caa625114480b7dfb1ac1090ea9d","3042040401","75-39-75-81",7,2,,
"4904caa625114480b7dfb1ac1090ea9d","3042040401","75-39-75-81",4,2,,
"4904caa625114480b7dfb1ac1090ea9d","3042040401","75-39-75-81",5,2,,
"49ac26b03a504025bc11014fb9fd07f0","1031070701","65-53-81-18",4,2,0,2
"49ac26b03a504025bc11014fb9fd07f0","1031070701","65-53-81-18",2,2,,
"49ac26b03a504025bc11014fb9fd07f0","1031070701","65-53-81-18",6,2,,
"49ac26b03a504025bc11014fb9fd07f0","1031070701","65-53-81-18",7,2,,
"49ac26b03a504025bc11014fb9fd07f0","1031070701","65-53-81-18",3,2,,
"49ac26b03a504025bc11014fb9fd07f0","1031070701","65-53-81-18",5,2,,
"49ac26b03a504025bc11014fb9fd07f0","1031070701","65-53-81-18",1,1,0,1
"4a1d00f074cc4b00918c46c988ddbe64",,"45-42-36-18",6,,,
"4a1d00f074cc4b00918c46c988ddbe64",,"45-42-36-18",4,,,
"4a1d00f074cc4b00918c46c988ddbe64",,"45-42-36-18",5,,,
"4a1d00f074cc4b00918c46c988ddbe64",,"45-42-36-18",1,,,
"4a1d00f074cc4b00918c46c988ddbe64",,"45-42-36-18",2,,,
"4a1d00f074cc4b00918c46c988ddbe64",,"45-42-36-18",3,,,
"4a1d00f074cc4b00918c46c988ddbe64",,"45-42-36-18",7,,,
"4ba54fb88a534722877835b1045a512d","4042070709","85-31-22-31",3,2,,
"4ba54fb88a534722877835b1045a512d","4042070709","85-31-22-31",7,2,,
"4ba54fb88a534722877835b1045a512d","4042070709","85-31-22-31",6,2,,
"4ba54fb88a534722877835b1045a512d","4042070709","85-31-22-31",2,2,,
"4ba54fb88a534722877835b1045a512d","4042070709","85-31-22-31",1,2,,
"4ba54fb88a534722877835b1045a512d","4042070709","85-31-22-31",4,1,0,2
"4ba54fb88a534722877835b1045a512d","4042070709","85-31-22-31",5,2,,
"4cdaf79caf624178b5eadc9be94a36aa","3141030304","35-28-58-28",2,2,,
"4cdaf79caf624178b5eadc9be94a36aa","3141030304","35-28-58-28",1,1,0,1
"4cdaf79caf624178b5eadc9be94a36aa","3141030304","35-28-58-28",6,2,,
"4cdaf79caf624178b5eadc9be94a36aa","3141030304","35-28-58-28",4,2,,
"4cdaf79caf624178b5eadc9be94a36aa","3141030304","35-28-58-28",5,2,,
"4cdaf79caf624178b5eadc9be94a36aa","3141030304","35-28-58-28",3,2,,
"4cdaf79caf624178b5eadc9be94a36aa","3141030304","35-28-58-28",7,2,,
"4cf59369cdf24583a27873140b200861","1122040401","74-16-21-77",4,,,
"4cf59369cdf24583a27873140b200861","1122040401","74-16-21-77",1,,,
"4cf59369cdf24583a27873140b200861","1122040401","74-16-21-77",5,,,
"4cf59369cdf24583a27873140b200861","1122040401","74-16-21-77",6,,,
"4cf59369cdf24583a27873140b200861","1122040401","74-16-21-77",3,,,
"4cf59369cdf24583a27873140b200861","1122040401","74-16-21-77",2,,,
"4cf59369cdf24583a27873140b200861","1122040401","74-16-21-77",7,,,
"4d5ac1450c634c6ca704f0e8848cc443","1012040404","91-91-63-66",5,,,
"4d5ac1450c634c6ca704f0e8848cc443","1012040404","91-91-63-66",2,,,
"4d5ac1450c634c6ca704f0e8848cc443","1012040404","91-91-63-66",1,,,
"4d5ac1450c634c6ca704f0e8848cc443","1012040404","91-91-63-66",3,,,
"4d5ac1450c634c6ca704f0e8848cc443","1012040404","91-91-63-66",4,,,
"4d5ac1450c634c6ca704f0e8848cc443","1012040404","91-91-63-66",7,,,
"4d5ac1450c634c6ca704f0e8848cc443","1012040404","91-91-63-66",6,,,
"4dd6d629e3ae4f8d89147cbaf0a79f8f","2231282802","00-95-07-36",2,2,0.2,1
"4dd6d629e3ae4f8d89147cbaf0a79f8f","2231282802","00-95-07-36",1,1,0,1
"4dd6d629e3ae4f8d89147cbaf0a79f8f","2231282802","00-95-07-36",5,2,,
"4dd6d629e3ae4f8d89147cbaf0a79f8f","2231282802","00-95-07-36",7,2,,
"4dd6d629e3ae4f8d89147cbaf0a79f8f","2231282802","00-95-07-36",6,2,,
"4dd6d629e3ae4f8d89147cbaf0a79f8f","2231282802","00-95-07-36",4,3,0,2
"4dd6d629e3ae4f8d89147cbaf0a79f8f","2231282802","00-95-07-36",3,2,,
"4ecbd2e7063b4921af2e0b7e0a8db0ce","3271030305","98-74-07-23",4,2,,
"4ecbd2e7063b4921af2e0b7e0a8db0ce","3271030305","98-74-07-23",5,2,,
"4ecbd2e7063b4921af2e0b7e0a8db0ce","3271030305","98-74-07-23",2,2,,
"4ecbd2e7063b4921af2e0b7e0a8db0ce","3271030305","98-74-07-23",6,2,,
"4ecbd2e7063b4921af2e0b7e0a8db0ce","3271030305","98-74-07-23",7,2,,
"4ecbd2e7063b4921af2e0b7e0a8db0ce","3271030305","98-74-07-23",1,1,0,1
"4ecbd2e7063b4921af2e0b7e0a8db0ce","3271030305","98-74-07-23",3,2,,
"4ece7adab00c4cf2bef7f7a13841c000","2071040404","85-33-44-23",7,2,,
"4ece7adab00c4cf2bef7f7a13841c000","2071040404","85-33-44-23",2,1,0.5,1
"4ece7adab00c4cf2bef7f7a13841c000","2071040404","85-33-44-23",3,2,,
"4ece7adab00c4cf2bef7f7a13841c000","2071040404","85-33-44-23",1,2,,
"4ece7adab00c4cf2bef7f7a13841c000","2071040404","85-33-44-23",6,2,,
"4ece7adab00c4cf2bef7f7a13841c000","2071040404","85-33-44-23",4,2,,
"4ece7adab00c4cf2bef7f7a13841c000","2071040404","85-33-44-23",5,2,,
"4fead528c43a425c8ead7ad9e02285fe","2221111101","36-09-12-99",5,,,
"4fead528c43a425c8ead7ad9e02285fe","2221111101","36-09-12-99",7,,,
"4fead528c43a425c8ead7ad9e02285fe","2221111101","36-09-12-99",2,,,
"4fead528c43a425c8ead7ad9e02285fe","2221111101","36-09-12-99",1,,,
"4fead528c43a425c8ead7ad9e02285fe","2221111101","36-09-12-99",3,,,
"4fead528c43a425c8ead7ad9e02285fe","2221111101","36-09-12-99",4,,,
"4fead528c43a425c8ead7ad9e02285fe","2221111101","36-09-12-99",6,,,
"50915c4977d44997a241f9e364f0a753",,"83-55-75-67",2,2,,
"50915c4977d44997a241f9e364f0a753",,"83-55-75-67",5,1,0.5,1
"50915c4977d44997a241f9e364f0a753",,"83-55-75-67",6,2,,
"50915c4977d44997a241f9e364f0a753",,"83-55-75-67",7,2,,
"50915c4977d44997a241f9e364f0a753",,"83-55-75-67",4,2,,
"50915c4977d44997a241f9e364f0a753",,"83-55-75-67",1,2,,
"50915c4977d44997a241f9e364f0a753",,"83-55-75-67",3,2,,
"511e248a967448a89f871d73acff14a4","4151141403","80-32-55-46",7,2,,
"511e248a967448a89f871d73acff14a4","4151141403","80-32-55-46",2,2,,
"511e248a967448a89f871d73acff14a4","4151141403","80-32-55-46",5,2,,
"511e248a967448a89f871d73acff14a4","4151141403","80-32-55-46",3,2,,
"511e248a967448a89f871d73acff14a4","4151141403","80-32-55-46",1,2,,
"511e248a967448a89f871d73acff14a4","4151141403","80-32-55-46",6,2,,
"511e248a967448a89f871d73acff14a4","4151141403","80-32-55-46",4,1,0,2
"53fd71c2301f43f8873de4f1f0eace0c","3032010105","71-61-98-83",3,2,,
"53fd71c2301f43f8873de4f1f0eace0c","3032010105","71-61-98-83",1,1,0,1
"53fd71c2301f43f8873de4f1f0eace0c","3032010105","71-61-98-83",2,2,0.1,1
"53fd71c2301f43f8873de4f1f0eace0c","3032010105","71-61-98-83",6,2,,
"53fd71c2301f43f8873de4f1f0eace0c","3032010105","71-61-98-83",5,2,,
"53fd71c2301f43f8873de4f1f0eace0c","3032010105","71-61-98-83",7,2,,
"53fd71c2301f43f8873de4f1f0eace0c","3032010105","71-61-98-83",4,3,0,2
"54405a9ba99d4e618e87548191c47c14","4041020202","32-71-89-73",3,2,,
"54405a9ba99d4e618e87548191c47c14","4041020202","32-71-89-73",6,2,0.1,1
"54405a9ba99d4e618e87548191c47c14","4041020202","32-71-89-73",2,2,,
"54405a9ba99d4e618e87548191c47c14","4041020202","32-71-89-73",5,2,,
"54405a9ba99d4e618e87548191c47c14","4041020202","32-71-89-73",7,2,,
"54405a9ba99d4e618e87548191c47c14","4041020202","32-71-89-73",1,1,0,1
"54405a9ba99d4e618e87548191c47c14","4041020202","32-71-89-73",4,2,,
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",3,2,0.8,1
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",7,2,,
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",4,2,,
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",1,2,,
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",5,2,,
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",6,2,,
"54c10aa0c5a84733aa4d36847a5906e3","3071080801","72-32-17-28",2,1,0,1
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",6,2,,
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",2,2,,
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",4,1,0,2
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",1,2,,
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",5,2,,
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",7,2,0,1
"56ad9167bff0445f93a7fbaced2e3152","1102060609","02-73-44-22",3,2,,
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",4,2,,
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",7,2,,
